Entity,Code,Year,Annual CO₂ emissions (per capita)
Luxembourg,LUX,2015,16.41591
Luxembourg,LUX,2016,15.580967
Luxembourg,LUX,2017,15.531365
Luxembourg,LUX,2018,15.736727
Luxembourg,LUX,2019,15.729075
Luxembourg,LUX,2020,12.843433
Luxembourg,LUX,2021,13.067673
Macao,MAC,1954,0.11089532
Macao,MAC,1955,0.11229504
Macao,MAC,1956,0.13307253
Macao,MAC,1957,0.15491864
Macao,MAC,1958,0.15818758
Macao,MAC,1959,0.20228453
Macao,MAC,1960,0.28976208
Macao,MAC,1961,0.38959527
Macao,MAC,1962,0.5120234
Macao,MAC,1963,0.5487693
Macao,MAC,1964,0.6367745
Macao,MAC,1965,0.6302511
Macao,MAC,1966,0.6914894
Macao,MAC,1967,0.7322695
Macao,MAC,1968,0.72355425
Macao,MAC,1969,0.7010078
Macao,MAC,1970,0.82972693
Macao,MAC,1971,0.9092357
Macao,MAC,1972,0.9282328
Macao,MAC,1973,0.90178216
Macao,MAC,1974,1.0815996
Macao,MAC,1975,1.2018856
Macao,MAC,1976,1.0249158
Macao,MAC,1977,1.2490149
Macao,MAC,1978,1.682626
Macao,MAC,1979,1.6857088
Macao,MAC,1980,2.150559
Macao,MAC,1981,2.1509004
Macao,MAC,1982,1.8841056
Macao,MAC,1983,2.5595336
Macao,MAC,1984,2.1856437
Macao,MAC,1985,2.5469913
Macao,MAC,1986,2.9239182
Macao,MAC,1987,3.1138577
Macao,MAC,1988,2.9696908
Macao,MAC,1989,3.0520482
Macao,MAC,1990,2.950114
Macao,MAC,1991,3.01295
Macao,MAC,1992,2.9026496
Macao,MAC,1993,3.0988781
Macao,MAC,1994,3.2701917
Macao,MAC,1995,3.1037462
Macao,MAC,1996,3.4799867
Macao,MAC,1997,3.6132016
Macao,MAC,1998,3.7184024
Macao,MAC,1999,3.564797
Macao,MAC,2000,3.775098
Macao,MAC,2001,3.8381433
Macao,MAC,2002,3.3733163
Macao,MAC,2003,3.3111918
Macao,MAC,2004,3.605935
Macao,MAC,2005,3.741775
Macao,MAC,2006,3.2269073
Macao,MAC,2007,2.644892
Macao,MAC,2008,2.1400251
Macao,MAC,2009,3.4816453
Macao,MAC,2010,2.2155974
Macao,MAC,2011,2.5631647
Macao,MAC,2012,2.2274733
Macao,MAC,2013,2.0409079
Macao,MAC,2014,2.5134656
Macao,MAC,2015,3.248601
Macao,MAC,2016,2.841425
Macao,MAC,2017,3.017895
Macao,MAC,2018,1.9079933
Macao,MAC,2019,1.8274176
Macao,MAC,2020,1.8805522
Macao,MAC,2021,1.8740766
Madagascar,MDG,1933,0.0011769171
Madagascar,MDG,1934,0.0023216552
Madagascar,MDG,1935,0.0011446429
Madagascar,MDG,1945,0.00196919
Madagascar,MDG,1947,0.00094230496
Madagascar,MDG,1948,0.00092564337
Madagascar,MDG,1949,0.00090815424
Madagascar,MDG,1950,0.07690689
Madagascar,MDG,1951,0.060596604
Madagascar,MDG,1952,0.07416362
Madagascar,MDG,1953,0.059453633
Madagascar,MDG,1954,0.06641795
Madagascar,MDG,1955,0.06807064
Madagascar,MDG,1956,0.06958664
Madagascar,MDG,1957,0.0670713
Madagascar,MDG,1958,0.07754919
Madagascar,MDG,1959,0.075587176
Madagascar,MDG,1960,0.07872042
Madagascar,MDG,1961,0.068265654
Madagascar,MDG,1962,0.074049056
Madagascar,MDG,1963,0.08414747
Madagascar,MDG,1964,0.085873
Madagascar,MDG,1965,0.09632087
Madagascar,MDG,1966,0.09748298
Madagascar,MDG,1967,0.13812247
Madagascar,MDG,1968,0.14545318
Madagascar,MDG,1969,0.1317376
Madagascar,MDG,1970,0.14618969
Madagascar,MDG,1971,0.14993493
Madagascar,MDG,1972,0.1823542
Madagascar,MDG,1973,0.14765725
Madagascar,MDG,1974,0.15842338
Madagascar,MDG,1975,0.21921511
Madagascar,MDG,1976,0.124727786
Madagascar,MDG,1977,0.10318315
Madagascar,MDG,1978,0.12051002
Madagascar,MDG,1979,0.13002753
Madagascar,MDG,1980,0.18036546
Madagascar,MDG,1981,0.11127451
Madagascar,MDG,1982,0.10699374
Madagascar,MDG,1983,0.06677463
Madagascar,MDG,1984,0.086507246
Madagascar,MDG,1985,0.102258444
Madagascar,MDG,1986,0.1073905
Madagascar,MDG,1987,0.11775543
Madagascar,MDG,1988,0.11473355
Madagascar,MDG,1989,0.08024806
Madagascar,MDG,1990,0.07823433
Madagascar,MDG,1991,0.08249801
Madagascar,MDG,1992,0.077702165
Madagascar,MDG,1993,0.077301346
Madagascar,MDG,1994,0.092841126
Madagascar,MDG,1995,0.09284681
Madagascar,MDG,1996,0.093630634
Madagascar,MDG,1997,0.10982662
Madagascar,MDG,1998,0.11216439
Madagascar,MDG,1999,0.115546584
Madagascar,MDG,2000,0.11514444
Madagascar,MDG,2001,0.10387079
Madagascar,MDG,2002,0.07158665
Madagascar,MDG,2003,0.09484521
Madagascar,MDG,2004,0.09806268
Madagascar,MDG,2005,0.09187665
Madagascar,MDG,2006,0.08616832
Madagascar,MDG,2007,0.086526
Madagascar,MDG,2008,0.08676968
Madagascar,MDG,2009,0.080805585
Madagascar,MDG,2010,0.08613679
Madagascar,MDG,2011,0.106225535
Madagascar,MDG,2012,0.11948903
Madagascar,MDG,2013,0.13598353
Madagascar,MDG,2014,0.13040431
Madagascar,MDG,2015,0.12987387
Madagascar,MDG,2016,0.12813878
Madagascar,MDG,2017,0.15739256
Madagascar,MDG,2018,0.14237654
Madagascar,MDG,2019,0.15613857
Madagascar,MDG,2020,0.14173806
Madagascar,MDG,2021,0.146784
Malawi,MWI,1950,0.07951529
Malawi,MWI,1951,0.08617919
Malawi,MWI,1952,0.095188566
Malawi,MWI,1953,0.101794995
Malawi,MWI,1954,0.10976598
Malawi,MWI,1955,0.12688252
Malawi,MWI,1956,0.13546853
Malawi,MWI,1957,0.13645148
Malawi,MWI,1958,0.11919707
Malawi,MWI,1959,0.1299647
Malawi,MWI,1960,0.12105398
Malawi,MWI,1961,0.10067372
Malawi,MWI,1962,0.0949193
Malawi,MWI,1963,0.08904411
Malawi,MWI,1964,0.08260932
Malawi,MWI,1965,0.08509472
Malawi,MWI,1966,0.102250874
Malawi,MWI,1967,0.08525199
Malawi,MWI,1968,0.088146724
Malawi,MWI,1969,0.08437113
Malawi,MWI,1970,0.098174006
Malawi,MWI,1971,0.105788656
Malawi,MWI,1972,0.11213297
Malawi,MWI,1973,0.114331886
Malawi,MWI,1974,0.10697727
Malawi,MWI,1975,0.10954349
Malawi,MWI,1976,0.10696989
Malawi,MWI,1977,0.11334891
Malawi,MWI,1978,0.11505953
Malawi,MWI,1979,0.10529457
Malawi,MWI,1980,0.11296535
Malawi,MWI,1981,0.09226256
Malawi,MWI,1982,0.08716356
Malawi,MWI,1983,0.08099183
Malawi,MWI,1984,0.07534216
Malawi,MWI,1985,0.07258006
Malawi,MWI,1986,0.06933797
Malawi,MWI,1987,0.0651775
Malawi,MWI,1988,0.061360866
Malawi,MWI,1989,0.060841132
Malawi,MWI,1990,0.07682667
Malawi,MWI,1991,0.079191715
Malawi,MWI,1992,0.076975524
Malawi,MWI,1993,0.08505121
Malawi,MWI,1994,0.08808902
Malawi,MWI,1995,0.08926913
Malawi,MWI,1996,0.087101094
Malawi,MWI,1997,0.08943018
Malawi,MWI,1998,0.08563245
Malawi,MWI,1999,0.084026605
Malawi,MWI,2000,0.07707345
Malawi,MWI,2001,0.06876009
Malawi,MWI,2002,0.07180067
Malawi,MWI,2003,0.074733324
Malawi,MWI,2004,0.07350139
Malawi,MWI,2005,0.070936345
Malawi,MWI,2006,0.06987837
Malawi,MWI,2007,0.0718334
Malawi,MWI,2008,0.078292325
Malawi,MWI,2009,0.07643666
Malawi,MWI,2010,0.06964984
Malawi,MWI,2011,0.07527894
Malawi,MWI,2012,0.07265489
Malawi,MWI,2013,0.07257999
Malawi,MWI,2014,0.061938625
Malawi,MWI,2015,0.063246265
Malawi,MWI,2016,0.068618685
Malawi,MWI,2017,0.07607326
Malawi,MWI,2018,0.085483655
Malawi,MWI,2019,0.084429234
Malawi,MWI,2020,0.07594564
Malawi,MWI,2021,0.07803988
Malaysia,MYS,1890,0.004779172
Malaysia,MYS,1891,0.011556143
Malaysia,MYS,1892,0.029060524
Malaysia,MYS,1893,0.0064862682
Malaysia,MYS,1894,0.02718512
Malaysia,MYS,1895,0.060676917
Malaysia,MYS,1896,0.06651137
Malaysia,MYS,1897,0.047301173
Malaysia,MYS,1898,0.06404945
Malaysia,MYS,1899,0.058512
Malaysia,MYS,1900,0.027534328
Malaysia,MYS,1901,0.021748917
Malaysia,MYS,1902,0.022806523
Malaysia,MYS,1903,0.022242177
Malaysia,MYS,1904,0.013944732
Malaysia,MYS,1905,0.016621845
Malaysia,MYS,1906,0.0147368815
Malaysia,MYS,1907,0.03449343
Malaysia,MYS,1908,0.035041694
Malaysia,MYS,1909,0.06295573
Malaysia,MYS,1910,0.08562254
Malaysia,MYS,1912,0.0064133937
Malaysia,MYS,1913,0.02138588
Malaysia,MYS,1914,0.049351305
Malaysia,MYS,1915,0.06776222
Malaysia,MYS,1916,0.17801318
Malaysia,MYS,1917,0.20717742
Malaysia,MYS,1918,0.2087117
Malaysia,MYS,1919,0.2346094
Malaysia,MYS,1920,0.33148155
Malaysia,MYS,1921,0.41338772
Malaysia,MYS,1922,0.57329345
Malaysia,MYS,1923,0.72288126
Malaysia,MYS,1924,0.6861549
Malaysia,MYS,1925,0.7939677
Malaysia,MYS,1926,0.8910263
Malaysia,MYS,1927,0.86608726
Malaysia,MYS,1928,0.95484877
Malaysia,MYS,1929,1.0099171
Malaysia,MYS,1930,0.8819772
Malaysia,MYS,1931,0.6368135
Malaysia,MYS,1932,0.41346106
Malaysia,MYS,1933,0.35866556
Malaysia,MYS,1934,0.3828446
Malaysia,MYS,1935,0.39081365
Malaysia,MYS,1936,0.4340063
Malaysia,MYS,1937,0.48666
Malaysia,MYS,1938,0.38875648
Malaysia,MYS,1939,0.33945015
Malaysia,MYS,1940,0.50200003
Malaysia,MYS,1941,0.41901973
Malaysia,MYS,1942,0.124336064
Malaysia,MYS,1943,0.2445076
Malaysia,MYS,1944,0.20101178
Malaysia,MYS,1945,0.109657094
Malaysia,MYS,1946,0.106529385
Malaysia,MYS,1947,0.11871136
Malaysia,MYS,1948,0.20276967
Malaysia,MYS,1949,0.20394501
Malaysia,MYS,1950,0.61199105
Malaysia,MYS,1951,0.85317665
Malaysia,MYS,1952,1.0155686
Malaysia,MYS,1953,1.0099252
Malaysia,MYS,1954,1.0603694
Malaysia,MYS,1955,1.0948474
Malaysia,MYS,1956,1.0839187
Malaysia,MYS,1957,0.48945084
Malaysia,MYS,1958,0.5188542
Malaysia,MYS,1959,0.4186856
Malaysia,MYS,1960,0.5363242
Malaysia,MYS,1961,0.5801901
Malaysia,MYS,1962,0.5738133
Malaysia,MYS,1963,0.6793012
Malaysia,MYS,1964,0.8374225
Malaysia,MYS,1965,0.92181426
Malaysia,MYS,1966,1.0529052
Malaysia,MYS,1967,1.0569302
Malaysia,MYS,1968,1.0721815
Malaysia,MYS,1969,0.9081738
Malaysia,MYS,1970,1.4152114
Malaysia,MYS,1971,1.5790089
Malaysia,MYS,1972,1.6572151
Malaysia,MYS,1973,1.5823604
Malaysia,MYS,1974,1.6801362
Malaysia,MYS,1975,1.6737158
Malaysia,MYS,1976,2.0065055
Malaysia,MYS,1977,1.8512956
Malaysia,MYS,1978,1.854324
Malaysia,MYS,1979,2.1208465
Malaysia,MYS,1980,2.1211572
Malaysia,MYS,1981,2.276342
Malaysia,MYS,1982,2.2011254
Malaysia,MYS,1983,2.662049
Malaysia,MYS,1984,2.3691506
Malaysia,MYS,1985,2.4046485
Malaysia,MYS,1986,2.5774498
Malaysia,MYS,1987,2.5495796
Malaysia,MYS,1988,2.5942633
Malaysia,MYS,1989,2.9426231
Malaysia,MYS,1990,3.0980864
Malaysia,MYS,1991,3.651186
Malaysia,MYS,1992,3.9381533
Malaysia,MYS,1993,4.5521417
Malaysia,MYS,1994,4.626696
Malaysia,MYS,1995,5.6579585
Malaysia,MYS,1996,5.483185
Malaysia,MYS,1997,5.745379
Malaysia,MYS,1998,5.2377195
Malaysia,MYS,1999,4.841214
Malaysia,MYS,2000,5.5002055
Malaysia,MYS,2001,5.6913257
Malaysia,MYS,2002,5.596707
Malaysia,MYS,2003,6.3267984
Malaysia,MYS,2004,6.7540483
Malaysia,MYS,2005,6.994909
Malaysia,MYS,2006,6.7442193
Malaysia,MYS,2007,6.7345085
Malaysia,MYS,2008,7.301293
Malaysia,MYS,2009,7.1131396
Malaysia,MYS,2010,7.5192285
Malaysia,MYS,2011,7.435324
Malaysia,MYS,2012,7.1910415
Malaysia,MYS,2013,8.0361
Malaysia,MYS,2014,8.015589
Malaysia,MYS,2015,7.5864425
Malaysia,MYS,2016,7.995221
Malaysia,MYS,2017,7.762195
Malaysia,MYS,2018,8.2436075
Malaysia,MYS,2019,8.20496
Malaysia,MYS,2020,7.8157063
Malaysia,MYS,2021,7.626435
Maldives,MDV,1971,0.028832685
Maldives,MDV,1972,0.027968612
Maldives,MDV,1973,0.027149389
Maldives,MDV,1974,0.026368627
Maldives,MDV,1975,0.051193204
Maldives,MDV,1976,0.07453214
Maldives,MDV,1977,0.09654427
Maldives,MDV,1978,0.14088786
Maldives,MDV,1979,0.18281153
Maldives,MDV,1980,0.26663432
Maldives,MDV,1981,0.2807216
Maldives,MDV,1982,0.27291426
Maldives,MDV,1983,0.2860058
Maldives,MDV,1984,0.317921
Maldives,MDV,1985,0.34638655
Maldives,MDV,1986,0.40868598
Maldives,MDV,1987,0.39461884
Maldives,MDV,1988,0.4511204
Maldives,MDV,1989,0.5715833
Maldives,MDV,1990,0.76545054
Maldives,MDV,1991,0.66285604
Maldives,MDV,1992,0.96523464
Maldives,MDV,1993,0.80477685
Maldives,MDV,1994,0.784486
Maldives,MDV,1995,0.9648939
Maldives,MDV,1996,1.0970018
Maldives,MDV,1997,1.2256275
Maldives,MDV,1998,1.0973024
Maldives,MDV,1999,1.5150241
Maldives,MDV,2000,1.5951862
Maldives,MDV,2001,1.6067379
Maldives,MDV,2002,2.0307295
Maldives,MDV,2003,1.7011358
Maldives,MDV,2004,2.2070682
Maldives,MDV,2005,1.9571693
Maldives,MDV,2006,2.412282
Maldives,MDV,2007,2.4003322
Maldives,MDV,2008,2.5014694
Maldives,MDV,2009,2.5298648
Maldives,MDV,2010,2.5839996
Maldives,MDV,2011,2.63217
Maldives,MDV,2012,2.8646271
Maldives,MDV,2013,2.7246325
Maldives,MDV,2014,3.1563015
Maldives,MDV,2015,3.0113456
Maldives,MDV,2016,3.1617982
Maldives,MDV,2017,3.202953
Maldives,MDV,2018,3.553483
Maldives,MDV,2019,3.870847
Maldives,MDV,2020,4.006477
Maldives,MDV,2021,4.0619364
Mali,MLI,1959,0.0090291165
Mali,MLI,1960,0.022613913
Mali,MLI,1961,0.021631483
Mali,MLI,1962,0.025338635
Mali,MLI,1963,0.03157221
Mali,MLI,1964,0.031142224
Mali,MLI,1965,0.034551643
Mali,MLI,1966,0.032812476
Mali,MLI,1967,0.037956055
Mali,MLI,1968,0.033120826
Mali,MLI,1969,0.026595553
Mali,MLI,1970,0.032748386
Mali,MLI,1971,0.03635919
Mali,MLI,1972,0.038676832
Mali,MLI,1973,0.041407175
Mali,MLI,1974,0.04626599
Mali,MLI,1975,0.05092402
Mali,MLI,1976,0.049981557
Mali,MLI,1977,0.059618264
Mali,MLI,1978,0.05583929
Mali,MLI,1979,0.05928334
Mali,MLI,1980,0.053080805
Mali,MLI,1981,0.05242148
Mali,MLI,1982,0.047442228
Mali,MLI,1983,0.052978653
Mali,MLI,1984,0.05414846
Mali,MLI,1985,0.049511474
Mali,MLI,1986,0.045546554
Mali,MLI,1987,0.04218679
Mali,MLI,1988,0.04444803
Mali,MLI,1989,0.047398683
Mali,MLI,1990,0.0472042
Mali,MLI,1991,0.04667861
Mali,MLI,1992,0.04967708
Mali,MLI,1993,0.052891407
Mali,MLI,1994,0.056466658
Mali,MLI,1995,0.05999337
Mali,MLI,1996,0.063766934
Mali,MLI,1997,0.070146084
Mali,MLI,1998,0.0879735
Mali,MLI,1999,0.0889402
Mali,MLI,2000,0.094867356
Mali,MLI,2001,0.10026809
Mali,MLI,2002,0.10115907
Mali,MLI,2003,0.10093527
Mali,MLI,2004,0.11033378
Mali,MLI,2005,0.11036014
Mali,MLI,2006,0.112688474
Mali,MLI,2007,0.12698264
Mali,MLI,2008,0.13446221
Mali,MLI,2009,0.12552415
Mali,MLI,2010,0.13448744
Mali,MLI,2011,0.14208515
Mali,MLI,2012,0.14753896
Mali,MLI,2013,0.1613378
Mali,MLI,2014,0.17656335
Mali,MLI,2015,0.18056652
Mali,MLI,2016,0.17844592
Mali,MLI,2017,0.18382406
Mali,MLI,2018,0.18433651
Mali,MLI,2019,0.187366
Mali,MLI,2020,0.18509024
Mali,MLI,2021,0.19035652
Malta,MLT,1950,0.8410551
Malta,MLT,1951,0.8600911
Malta,MLT,1952,0.7935993
Malta,MLT,1953,0.7412122
Malta,MLT,1954,0.96855265
Malta,MLT,1955,1.0529842
Malta,MLT,1956,0.9028419
Malta,MLT,1957,0.9363603
Malta,MLT,1958,0.98331326
Malta,MLT,1959,1.1525705
Malta,MLT,1960,1.0092409
Malta,MLT,1961,0.86946464
Malta,MLT,1962,0.9829996
Malta,MLT,1963,1.232688
Malta,MLT,1964,1.5110607
Malta,MLT,1965,1.4480484
Malta,MLT,1966,1.2818606
Malta,MLT,1967,1.6250976
Malta,MLT,1968,2.0044205
Malta,MLT,1969,2.0608792
Malta,MLT,1970,2.1025093
Malta,MLT,1971,2.09303
Malta,MLT,1972,2.6604266
Malta,MLT,1973,2.5492404
Malta,MLT,1974,2.3417594
Malta,MLT,1975,2.0863385
Malta,MLT,1976,2.3666973
Malta,MLT,1977,2.4716113
Malta,MLT,1978,2.8530424
Malta,MLT,1979,2.7384984
Malta,MLT,1980,3.064381
Malta,MLT,1981,3.395969
Malta,MLT,1982,3.8616564
Malta,MLT,1983,2.9064863
Malta,MLT,1984,3.9382596
Malta,MLT,1985,3.4318318
Malta,MLT,1986,4.2145443
Malta,MLT,1987,5.2198877
Malta,MLT,1988,5.6117616
Malta,MLT,1989,5.9933963
Malta,MLT,1990,6.5523267
Malta,MLT,1991,6.070661
Malta,MLT,1992,6.163295
Malta,MLT,1993,7.649155
Malta,MLT,1994,6.9945927
Malta,MLT,1995,6.3882575
Malta,MLT,1996,6.620106
Malta,MLT,1997,6.575219
Malta,MLT,1998,6.4042425
Malta,MLT,1999,6.5451207
Malta,MLT,2000,6.280515
Malta,MLT,2001,6.5836935
Malta,MLT,2002,6.641292
Malta,MLT,2003,7.275362
Malta,MLT,2004,6.8980665
Malta,MLT,2005,6.447007
Malta,MLT,2006,6.472841
Malta,MLT,2007,6.6279073
Malta,MLT,2008,6.6275945
Malta,MLT,2009,6.083221
Malta,MLT,2010,6.1828814
Malta,MLT,2011,6.0843673
Malta,MLT,2012,6.341314
Malta,MLT,2013,5.437763
Malta,MLT,2014,5.2959847
Malta,MLT,2015,3.647275
Malta,MLT,2016,2.8999438
Malta,MLT,2017,3.1926084
Malta,MLT,2018,3.1468256
Malta,MLT,2019,3.2745082
Malta,MLT,2020,3.103779
Malta,MLT,2021,3.273186
Marshall Islands,MHL,1992,1.601932
Marshall Islands,MHL,1993,1.7212067
Marshall Islands,MHL,1994,1.6902064
Marshall Islands,MHL,1995,1.7336514
Marshall Islands,MHL,1996,1.7056404
Marshall Islands,MHL,1997,1.678937
Marshall Islands,MHL,1998,1.7222577
Marshall Islands,MHL,1999,1.6329199
Marshall Islands,MHL,2000,1.8237929
Marshall Islands,MHL,2001,1.8848429
Marshall Islands,MHL,2002,2.0164738
Marshall Islands,MHL,2003,1.9490434
Marshall Islands,MHL,2004,2.153236
Marshall Islands,MHL,2005,2.0896313
Marshall Islands,MHL,2006,2.2298613
Marshall Islands,MHL,2007,2.30436
Marshall Islands,MHL,2008,2.3821821
Marshall Islands,MHL,2009,2.4601612
Marshall Islands,MHL,2010,2.5372536
Marshall Islands,MHL,2011,2.627465
Marshall Islands,MHL,2012,2.5959444
Marshall Islands,MHL,2013,2.7102702
Marshall Islands,MHL,2014,2.8329897
Marshall Islands,MHL,2015,2.89111
Marshall Islands,MHL,2016,2.9552054
Marshall Islands,MHL,2017,3.1048217
Marshall Islands,MHL,2018,3.185256
Marshall Islands,MHL,2019,3.2750838
Marshall Islands,MHL,2020,3.5610654
Marshall Islands,MHL,2021,3.7781527
Martinique,MTQ,1750,0
Martinique,MTQ,1760,0
Martinique,MTQ,1770,0
Martinique,MTQ,1780,0
Martinique,MTQ,1790,0
Martinique,MTQ,1800,0
Martinique,MTQ,1810,0
Martinique,MTQ,1820,0
Martinique,MTQ,1830,0
Martinique,MTQ,1840,0
Martinique,MTQ,1850,0
Martinique,MTQ,1860,0
Martinique,MTQ,1870,0
Martinique,MTQ,1880,0
Martinique,MTQ,1890,0
Martinique,MTQ,1900,0
Martinique,MTQ,1910,0
Martinique,MTQ,1920,0
Martinique,MTQ,1930,0
Martinique,MTQ,1940,0
Martinique,MTQ,1950,0.23689042
Martinique,MTQ,1951,0.33936065
Martinique,MTQ,1952,0.3763507
Martinique,MTQ,1953,0.36701363
Martinique,MTQ,1954,0.35759878
Martinique,MTQ,1955,0.43323404
Martinique,MTQ,1956,0.43832994
Martinique,MTQ,1957,0.590643
Martinique,MTQ,1958,0.51297
Martinique,MTQ,1959,0.5799528
Martinique,MTQ,1960,0.58098185
Martinique,MTQ,1961,0.5823898
Martinique,MTQ,1962,0.5725952
Martinique,MTQ,1963,0.6840971
Martinique,MTQ,1964,0.7574527
Martinique,MTQ,1965,0.7823047
Martinique,MTQ,1966,0.85300714
Martinique,MTQ,1967,0.923479
Martinique,MTQ,1968,0.9503571
Martinique,MTQ,1969,1.0134643
Martinique,MTQ,1970,1.1111873
Martinique,MTQ,1971,1.6354942
Martinique,MTQ,1972,2.3949323
Martinique,MTQ,1973,2.8978667
Martinique,MTQ,1974,3.174656
Martinique,MTQ,1975,2.741289
Martinique,MTQ,1976,2.573618
Martinique,MTQ,1977,2.5740967
Martinique,MTQ,1978,2.192231
Martinique,MTQ,1979,2.1329236
Martinique,MTQ,1980,2.074596
Martinique,MTQ,1981,2.0907557
Martinique,MTQ,1982,2.3820248
Martinique,MTQ,1983,2.7134998
Martinique,MTQ,1984,4.0220475
Martinique,MTQ,1985,3.1834466
Martinique,MTQ,1986,3.5981853
Martinique,MTQ,1987,4.306917
Martinique,MTQ,1988,4.490221
Martinique,MTQ,1989,3.8587787
Martinique,MTQ,1990,4.5869026
Martinique,MTQ,1991,4.191116
Martinique,MTQ,1992,4.518237
Martinique,MTQ,1993,4.770934
Martinique,MTQ,1994,5.0377555
Martinique,MTQ,1995,5.0169997
Martinique,MTQ,1996,4.883238
Martinique,MTQ,1997,4.725557
Martinique,MTQ,1998,4.149249
Martinique,MTQ,1999,4.4530544
Martinique,MTQ,2000,4.609518
